listing_id,host_id,property_type,room_type,city,country,accommodates,bedrooms,bathrooms,price_per_night,created_at,updated_at
226,499,Loft,Entire home,Auckland,New Zealand,9,4,3.5,573.5,2023-02-13 00:00:00,2024-07-28 00:00:00
227,477,Apartment,Entire home,Tokyo,Japan,5,2,1.5,313.5,2023-01-19 00:00:00,2024-03-26 00:00:00
228,356,House,Entire home,Rio de Janeiro,Brazil,7,3,2.5,229.5,2023-01-15 00:00:00,2024-02-03 00:00:00
229,322,Condo,Entire home,Cairo,Egypt,3,1,1.0,104.0,2023-02-14 00:00:00,2023-11-20 00:00:00
230,87,Condo,Entire home,Montego Bay,Jamaica,3,1,1.0,184.0,2023-01-20 00:00:00,2024-07-21 00:00:00
231,28,Condo,Entire home,Marrakech,Morocco,7,3,2.5,196.8,2023-01-05 00:00:00,2024-08-20 00:00:00
232,355,Apartment,Entire home,Toronto,Canada,5,2,1.5,321.75,2023-01-23 00:00:00,2024-06-02 00:00:00
233,135,Apartment,Entire home,Swakopmund,Namibia,3,1,1.0,110.0,2023-01-02 00:00:00,2023-07-23 00:00:00
234,76,Apartment,Entire home,Auckland,New Zealand,5,2,1.5,305.25,2023-01-20 00:00:00,2023-10-27 00:00:00
235,170,Loft,Entire home,Montego Bay,Jamaica,9,4,3.5,356.5,2023-01-09 00:00:00,2023-07-26 00:00:00
236,47,Condo,Entire home,Mexico City,Mexico,3,1,1.0,168.0,2023-02-15 00:00:00,2023-11-18 00:00:00
237,7,Condo,Entire home,Cairo,Egypt,5,2,1.5,130.0,2023-02-14 00:00:00,2024-08-13 00:00:00
238,226,Condo,Entire home,Santiago,Chile,5,2,1.5,176.0,2023-02-12 00:00:00,2023-09-30 00:00:00
239,361,House,Entire home,Santiago,Chile,9,4,3.5,259.6,2023-01-12 00:00:00,2024-06-11 00:00:00
240,40,House,Entire home,Rio de Janeiro,Brazil,5,2,1.5,193.5,2023-01-08 00:00:00,2024-03-29 00:00:00
241,308,Apartment,Entire home,Lima,Peru,5,2,1.5,123.75,2023-01-05 00:00:00,2023-09-13 00:00:00
242,231,Condo,Entire home,Rio de Janeiro,Brazil,7,3,2.5,216.0,2023-01-18 00:00:00,2024-07-20 00:00:00
243,459,Loft,Entire home,Auckland,New Zealand,5,2,1.5,425.5,2023-02-03 00:00:00,2023-08-26 00:00:00
244,481,Apartment,Entire home,Rio de Janeiro,Brazil,9,4,3.5,220.5,2023-01-25 00:00:00,2024-04-05 00:00:00
245,214,Apartment,Entire home,Sydney,Australia,5,2,1.5,338.25,2023-01-18 00:00:00,2023-11-27 00:00:00
246,472,Condo,Entire home,Rio de Janeiro,Brazil,9,4,3.5,252.0,2023-02-06 00:00:00,2023-12-25 00:00:00
247,312,Condo,Entire home,Marrakech,Morocco,9,4,3.5,229.6,2023-02-03 00:00:00,2024-05-11 00:00:00
248,496,House,Entire home,Cape Town,South Africa,7,3,2.5,249.9,2023-02-10 00:00:00,2024-02-22 00:00:00
249,339,House,Entire home,Toronto,Canada,9,4,3.5,575.25,2023-01-04 00:00:00,2024-06-21 00:00:00
250,338,Loft,Entire home,Warsaw,Poland,5,2,1.5,264.5,2023-01-26 00:00:00,2024-04-01 00:00:00
251,457,Loft,Entire home,Singapore,Singapore,7,3,2.5,688.5,2023-01-11 00:00:00,2023-08-27 00:00:00
252,143,House,Entire home,Tokyo,Japan,3,1,1.0,332.5,2023-01-12 00:00:00,2024-03-12 00:00:00
253,200,Boutique Hotel,Entire home,Mexico City,Mexico,3,1,1.0,278.25,2023-02-11 00:00:00,2023-07-08 00:00:00
254,106,Apartment,Entire home,Seoul,South Korea,9,4,3.5,428.75,2023-01-29 00:00:00,2024-08-05 00:00:00
255,267,Boutique Hotel,Entire home,Dublin,Ireland,3,1,1.0,543.25,2023-01-10 00:00:00,2024-07-14 00:00:00
256,414,Boutique Hotel,Entire home,Montego Bay,Jamaica,3,1,1.0,304.75,2023-01-12 00:00:00,2024-05-09 00:00:00
257,313,House,Entire home,Paris,France,9,4,3.5,663.75,2023-01-19 00:00:00,2023-10-16 00:00:00
258,9,House,Entire home,Madrid,Spain,9,4,3.5,457.25,2023-01-29 00:00:00,2024-03-12 00:00:00
259,415,Apartment,Entire home,Rio de Janeiro,Brazil,5,2,1.5,148.5,2023-01-15 00:00:00,2023-12-27 00:00:00
260,364,Apartment,Entire home,Lima,Peru,7,3,2.5,153.75,2023-02-04 00:00:00,2024-04-10 00:00:00
261,477,Apartment,Entire home,Tokyo,Japan,9,4,3.5,465.5,2023-01-07 00:00:00,2023-04-23 00:00:00
262,341,Loft,Entire home,Mumbai,India,7,3,2.5,237.6,2023-01-31 00:00:00,2024-06-04 00:00:00
263,137,Apartment,Entire home,Toronto,Canada,5,2,1.5,321.75,2023-01-16 00:00:00,2024-05-20 00:00:00
264,271,Apartment,Entire home,Sydney,Australia,9,4,3.5,502.25,2023-01-26 00:00:00,2023-05-29 00:00:00
265,59,Condo,Entire home,Cape Town,South Africa,9,4,3.5,274.4,2023-01-17 00:00:00,2024-09-02 00:00:00
266,33,Loft,Entire home,Rome,Italy,9,4,3.5,542.5,2023-01-24 00:00:00,2024-06-18 00:00:00
267,158,House,Entire home,Livingstone,Zambia,5,2,1.5,154.8,2023-01-18 00:00:00,2023-05-15 00:00:00
268,166,Loft,Entire home,New York,United States,7,3,2.5,769.5,2023-01-18 00:00:00,2023-11-19 00:00:00
269,206,Apartment,Entire home,Cairo,Egypt,7,3,2.5,133.25,2023-02-10 00:00:00,2024-06-15 00:00:00
270,178,Loft,Entire home,Mumbai,India,9,4,3.5,272.8,2023-01-27 00:00:00,2023-09-14 00:00:00
271,348,Apartment,Entire home,Montego Bay,Jamaica,5,2,1.5,189.75,2023-02-05 00:00:00,2023-12-07 00:00:00
272,500,Apartment,Entire home,Bangkok,Thailand,3,1,1.0,118.75,2023-02-11 00:00:00,2023-07-14 00:00:00
273,187,Condo,Entire home,Buenos Aires,Argentina,9,4,3.5,201.6,2023-01-20 00:00:00,2024-04-19 00:00:00
274,295,Condo,Entire home,Paris,France,9,4,3.5,630.0,2023-01-19 00:00:00,2024-07-17 00:00:00
275,96,House,Entire home,Buenos Aires,Argentina,7,3,2.5,183.6,2023-01-16 00:00:00,2024-04-13 00:00:00
276,217,Condo,Entire home,Madrid,Spain,7,3,2.5,372.0,2023-01-13 00:00:00,2023-07-15 00:00:00
277,396,Condo,Entire home,Rio de Janeiro,Brazil,9,4,3.5,252.0,2023-02-09 00:00:00,2023-05-29 00:00:00
278,297,Boutique Hotel,Entire home,Toronto,Canada,9,4,3.5,750.75,2023-01-28 00:00:00,2023-06-10 00:00:00
279,385,Condo,Entire home,Cairo,Egypt,3,1,1.0,104.0,2023-02-12 00:00:00,2023-09-30 00:00:00
280,471,Loft,Entire home,Mumbai,India,7,3,2.5,237.6,2023-01-17 00:00:00,2023-05-28 00:00:00
281,411,Apartment,Entire home,Toronto,Canada,3,1,1.0,243.75,2023-01-27 00:00:00,2024-01-24 00:00:00
282,280,Condo,Entire home,Madrid,Spain,9,4,3.5,434.0,2023-02-12 00:00:00,2023-12-03 00:00:00
283,134,Boutique Hotel,Entire home,Buenos Aires,Argentina,5,2,1.5,219.6,2023-01-12 00:00:00,2024-05-22 00:00:00
284,332,Loft,Entire home,Marrakech,Morocco,9,4,3.5,254.2,2023-02-15 00:00:00,2023-12-01 00:00:00
285,132,Boutique Hotel,Entire home,Cairo,Egypt,5,2,1.5,198.25,2023-01-05 00:00:00,2024-08-18 00:00:00
286,335,Apartment,Entire home,Seoul,South Korea,3,1,1.0,218.75,2023-02-04 00:00:00,2023-06-13 00:00:00
287,398,Boutique Hotel,Entire home,Santiago,Chile,9,4,3.5,338.8,2023-01-02 00:00:00,2023-10-30 00:00:00
288,349,Apartment,Entire home,London,United Kingdom,9,4,3.5,526.75,2023-01-28 00:00:00,2023-11-14 00:00:00
289,65,Boutique Hotel,Entire home,Buenos Aires,Argentina,3,1,1.0,190.8,2023-01-07 00:00:00,2023-12-06 00:00:00
290,496,Boutique Hotel,Entire home,Cape Town,South Africa,7,3,2.5,338.1,2023-02-14 00:00:00,2024-08-03 00:00:00
291,48,House,Entire home,Santiago,Chile,7,3,2.5,224.4,2023-02-08 00:00:00,2024-09-13 00:00:00
292,320,Condo,Entire home,New York,United States,3,1,1.0,456.0,2023-01-25 00:00:00,2023-07-26 00:00:00
293,355,House,Entire home,Toronto,Canada,9,4,3.5,575.25,2023-01-28 00:00:00,2023-06-10 00:00:00
294,180,Loft,Entire home,Livingstone,Zambia,9,4,3.5,223.2,2023-01-12 00:00:00,2023-07-21 00:00:00
295,90,Apartment,Entire home,Rome,Italy,3,1,1.0,218.75,2023-02-01 00:00:00,2023-12-24 00:00:00
296,152,Apartment,Entire home,Singapore,Singapore,5,2,1.5,420.75,2023-01-03 00:00:00,2023-12-16 00:00:00
297,10,Boutique Hotel,Entire home,Madrid,Spain,3,1,1.0,410.75,2023-01-05 00:00:00,2024-05-12 00:00:00
298,247,Condo,Entire home,Berlin,Germany,3,1,1.0,296.0,2023-02-11 00:00:00,2024-06-19 00:00:00
299,2,Boutique Hotel,Entire home,Marrakech,Morocco,9,4,3.5,315.7,2023-01-22 00:00:00,2023-05-07 00:00:00
300,162,Loft,Entire home,Tokyo,Japan,5,2,1.5,437.0,2023-01-30 00:00:00,2024-03-27 00:00:00
301,166,Boutique Hotel,Entire home,New York,United States,5,2,1.5,869.25,2023-01-29 00:00:00,2023-06-25 00:00:00
302,38,Loft,Entire home,Warsaw,Poland,3,1,1.0,218.5,2023-01-25 00:00:00,2024-08-01 00:00:00
303,11,Boutique Hotel,Entire home,Marrakech,Morocco,5,2,1.5,250.1,2023-02-10 00:00:00,2023-12-16 00:00:00
304,71,Loft,Entire home,Dublin,Ireland,3,1,1.0,389.5,2023-01-08 00:00:00,2024-07-22 00:00:00
305,286,Boutique Hotel,Entire home,Auckland,New Zealand,7,3,2.5,638.25,2023-01-09 00:00:00,2023-09-25 00:00:00
306,310,Condo,Entire home,London,United Kingdom,9,4,3.5,602.0,2023-01-03 00:00:00,2024-06-30 00:00:00
307,89,Condo,Entire home,Singapore,Singapore,5,2,1.5,510.0,2023-02-10 00:00:00,2024-09-26 00:00:00
308,301,Apartment,Entire home,Lima,Peru,3,1,1.0,93.75,2023-01-07 00:00:00,2023-08-24 00:00:00
309,207,Boutique Hotel,Entire home,Singapore,Singapore,3,1,1.0,675.75,2023-01-15 00:00:00,2023-08-10 00:00:00
310,418,Loft,Entire home,Madrid,Spain,7,3,2.5,418.5,2023-02-10 00:00:00,2024-01-25 00:00:00
311,125,Boutique Hotel,Entire home,Singapore,Singapore,9,4,3.5,981.75,2023-02-11 00:00:00,2024-04-26 00:00:00
312,207,Boutique Hotel,Entire home,Singapore,Singapore,5,2,1.5,777.75,2023-02-05 00:00:00,2024-07-11 00:00:00
313,394,Boutique Hotel,Entire home,New York,United States,9,4,3.5,1097.25,2023-01-04 00:00:00,2024-07-12 00:00:00
314,436,Loft,Entire home,New York,United States,7,3,2.5,769.5,2023-01-18 00:00:00,2023-09-04 00:00:00
315,197,Condo,Entire home,Santiago,Chile,7,3,2.5,211.2,2023-01-02 00:00:00,2023-11-01 00:00:00
316,160,House,Entire home,Berlin,Germany,7,3,2.5,471.75,2023-01-13 00:00:00,2024-06-07 00:00:00
317,288,Condo,Entire home,Rio de Janeiro,Brazil,7,3,2.5,216.0,2023-01-11 00:00:00,2024-04-19 00:00:00
318,161,House,Entire home,Lima,Peru,7,3,2.5,191.25,2023-01-29 00:00:00,2023-10-06 00:00:00
319,230,House,Entire home,Tokyo,Japan,3,1,1.0,332.5,2023-01-27 00:00:00,2024-09-16 00:00:00
320,50,House,Entire home,Cape Town,South Africa,3,1,1.0,171.5,2023-01-09 00:00:00,2024-07-02 00:00:00
321,157,Boutique Hotel,Entire home,Rio de Janeiro,Brazil,3,1,1.0,238.5,2023-01-19 00:00:00,2023-05-15 00:00:00
322,392,Boutique Hotel,Entire home,Livingstone,Zambia,5,2,1.5,219.6,2023-02-06 00:00:00,2024-02-06 00:00:00
323,254,House,Entire home,Bangkok,Thailand,9,4,3.5,280.25,2023-01-26 00:00:00,2024-03-28 00:00:00
324,448,Condo,Entire home,Bangkok,Thailand,9,4,3.5,266.0,2023-02-11 00:00:00,2024-03-26 00:00:00
325,114,Loft,Entire home,Dublin,Ireland,3,1,1.0,389.5,2023-01-26 00:00:00,2024-05-13 00:00:00
326,255,Condo,Entire home,Mexico City,Mexico,7,3,2.5,252.0,2023-02-06 00:00:00,2024-01-10 00:00:00
327,239,House,Entire home,Marrakech,Morocco,5,2,1.5,176.3,2023-02-09 00:00:00,2024-05-28 00:00:00
328,284,Boutique Hotel,Entire home,Madrid,Spain,3,1,1.0,410.75,2023-01-15 00:00:00,2023-12-03 00:00:00
329,198,Condo,Entire home,Swakopmund,Namibia,5,2,1.5,176.0,2023-02-02 00:00:00,2023-07-30 00:00:00
330,194,House,Entire home,Lima,Peru,7,3,2.5,191.25,2023-01-27 00:00:00,2023-08-17 00:00:00
331,192,House,Entire home,Cairo,Egypt,7,3,2.5,165.75,2023-02-14 00:00:00,2024-04-24 00:00:00
332,358,Boutique Hotel,Entire home,Rio de Janeiro,Brazil,7,3,2.5,310.5,2023-01-29 00:00:00,2023-05-12 00:00:00
333,330,House,Entire home,Sydney,Australia,3,1,1.0,358.75,2023-01-18 00:00:00,2023-06-09 00:00:00
334,339,Apartment,Entire home,Toronto,Canada,9,4,3.5,477.75,2023-01-30 00:00:00,2024-07-15 00:00:00
335,124,Condo,Entire home,Berlin,Germany,3,1,1.0,296.0,2023-01-23 00:00:00,2024-08-02 00:00:00
336,482,Apartment,Entire home,Mumbai,India,3,1,1.0,110.0,2023-01-29 00:00:00,2023-07-11 00:00:00
337,460,Boutique Hotel,Entire home,Rio de Janeiro,Brazil,3,1,1.0,238.5,2023-02-09 00:00:00,2024-02-17 00:00:00
338,71,Apartment,Entire home,Dublin,Ireland,3,1,1.0,256.25,2023-02-12 00:00:00,2024-09-28 00:00:00
339,45,Loft,Entire home,Rio de Janeiro,Brazil,7,3,2.5,243.0,2023-01-05 00:00:00,2024-05-25 00:00:00
340,152,Loft,Entire home,Singapore,Singapore,9,4,3.5,790.5,2023-01-13 00:00:00,2024-05-26 00:00:00
341,260,Condo,Entire home,Berlin,Germany,3,1,1.0,296.0,2023-02-02 00:00:00,2023-11-09 00:00:00
342,414,House,Entire home,Montego Bay,Jamaica,5,2,1.5,247.25,2023-02-14 00:00:00,2023-09-22 00:00:00
343,170,Loft,Entire home,Montego Bay,Jamaica,5,2,1.5,264.5,2023-02-10 00:00:00,2024-02-11 00:00:00
344,32,Apartment,Entire home,Buenos Aires,Argentina,9,4,3.5,176.4,2023-02-07 00:00:00,2023-11-05 00:00:00
345,158,Boutique Hotel,Entire home,Livingstone,Zambia,5,2,1.5,219.6,2023-01-28 00:00:00,2023-11-13 00:00:00
346,287,Boutique Hotel,Entire home,Swakopmund,Namibia,5,2,1.5,268.4,2023-02-06 00:00:00,2024-04-12 00:00:00
347,326,Condo,Entire home,Rome,Italy,7,3,2.5,420.0,2023-01-19 00:00:00,2023-12-12 00:00:00
348,351,Apartment,Entire home,Berlin,Germany,7,3,2.5,379.25,2023-01-29 00:00:00,2023-12-31 00:00:00
349,323,House,Entire home,Dublin,Ireland,9,4,3.5,604.75,2023-01-06 00:00:00,2024-03-10 00:00:00
350,141,Apartment,Entire home,Santiago,Chile,7,3,2.5,180.4,2023-01-30 00:00:00,2023-10-30 00:00:00
351,282,Apartment,Entire home,Buenos Aires,Argentina,9,4,3.5,176.4,2023-01-21 00:00:00,2023-08-19 00:00:00
352,314,Loft,Entire home,Marrakech,Morocco,3,1,1.0,155.8,2023-01-29 00:00:00,2023-11-09 00:00:00
353,456,House,Entire home,Rio de Janeiro,Brazil,5,2,1.5,193.5,2023-01-30 00:00:00,2023-10-17 00:00:00
354,117,Condo,Entire home,Seoul,South Korea,7,3,2.5,420.0,2023-01-30 00:00:00,2024-02-28 00:00:00
355,241,Apartment,Entire home,Montego Bay,Jamaica,3,1,1.0,143.75,2023-01-08 00:00:00,2024-03-30 00:00:00
356,477,Loft,Entire home,Tokyo,Japan,9,4,3.5,589.0,2023-02-06 00:00:00,2023-09-03 00:00:00
357,161,House,Entire home,Lima,Peru,3,1,1.0,131.25,2023-02-07 00:00:00,2023-09-19 00:00:00
358,440,Loft,Entire home,Warsaw,Poland,7,3,2.5,310.5,2023-02-14 00:00:00,2024-08-19 00:00:00
359,208,Loft,Entire home,Rio de Janeiro,Brazil,7,3,2.5,243.0,2023-01-24 00:00:00,2024-03-18 00:00:00
360,91,Apartment,Entire home,London,United Kingdom,7,3,2.5,440.75,2023-02-01 00:00:00,2023-08-31 00:00:00
361,150,Condo,Entire home,Dublin,Ireland,7,3,2.5,492.0,2023-02-02 00:00:00,2024-09-13 00:00:00
362,221,House,Entire home,Dublin,Ireland,3,1,1.0,358.75,2023-02-02 00:00:00,2023-11-22 00:00:00
363,219,Loft,Entire home,Dublin,Ireland,9,4,3.5,635.5,2023-02-13 00:00:00,2023-07-23 00:00:00
364,122,Condo,Entire home,Livingstone,Zambia,7,3,2.5,172.8,2023-01-15 00:00:00,2024-04-08 00:00:00
365,252,Boutique Hotel,Entire home,Paris,France,5,2,1.5,686.25,2023-01-26 00:00:00,2024-08-26 00:00:00
366,132,House,Entire home,Cairo,Egypt,3,1,1.0,113.75,2023-01-13 00:00:00,2024-05-30 00:00:00
367,464,Boutique Hotel,Entire home,Sydney,Australia,7,3,2.5,707.25,2023-01-11 00:00:00,2023-08-25 00:00:00
368,147,Condo,Entire home,Paris,France,9,4,3.5,630.0,2023-02-06 00:00:00,2023-10-25 00:00:00
369,114,Loft,Entire home,Dublin,Ireland,5,2,1.5,471.5,2023-01-31 00:00:00,2024-02-26 00:00:00
370,148,Condo,Entire home,Singapore,Singapore,9,4,3.5,714.0,2023-01-01 00:00:00,2024-04-17 00:00:00
371,330,Apartment,Entire home,Sydney,Australia,5,2,1.5,338.25,2023-02-07 00:00:00,2024-09-08 00:00:00
372,57,Apartment,Entire home,Singapore,Singapore,5,2,1.5,420.75,2023-02-07 00:00:00,2024-07-09 00:00:00
373,81,House,Entire home,Marrakech,Morocco,5,2,1.5,176.3,2023-02-02 00:00:00,2024-03-18 00:00:00
374,359,Loft,Entire home,Singapore,Singapore,5,2,1.5,586.5,2023-01-22 00:00:00,2023-06-14 00:00:00
375,14,Boutique Hotel,Entire home,Tokyo,Japan,9,4,3.5,731.5,2023-01-19 00:00:00,2024-08-10 00:00:00
376,439,Loft,Entire home,Rome,Italy,5,2,1.5,402.5,2023-02-01 00:00:00,2023-07-23 00:00:00
377,24,Apartment,Entire home,Rio de Janeiro,Brazil,9,4,3.5,220.5,2023-01-16 00:00:00,2024-04-06 00:00:00
378,319,Condo,Entire home,Swakopmund,Namibia,7,3,2.5,211.2,2023-01-24 00:00:00,2023-11-26 00:00:00
379,39,Condo,Entire home,Rome,Italy,9,4,3.5,490.0,2023-01-02 00:00:00,2023-04-23 00:00:00
380,295,Condo,Entire home,Paris,France,9,4,3.5,630.0,2023-02-06 00:00:00,2023-08-13 00:00:00
381,234,Loft,Entire home,Auckland,New Zealand,9,4,3.5,573.5,2023-02-09 00:00:00,2024-07-17 00:00:00
382,125,Boutique Hotel,Entire home,Singapore,Singapore,9,4,3.5,981.75,2023-01-05 00:00:00,2024-02-16 00:00:00
383,188,Boutique Hotel,Entire home,Tokyo,Japan,5,2,1.5,579.5,2023-01-12 00:00:00,2024-04-15 00:00:00
384,75,Condo,Entire home,Bangkok,Thailand,9,4,3.5,266.0,2023-02-12 00:00:00,2024-09-02 00:00:00
385,273,Apartment,Entire home,Warsaw,Poland,3,1,1.0,143.75,2023-01-05 00:00:00,2023-10-13 00:00:00
386,31,House,Entire home,Paris,France,3,1,1.0,393.75,2023-01-13 00:00:00,2024-08-09 00:00:00
387,124,Boutique Hotel,Entire home,Berlin,Germany,9,4,3.5,712.25,2023-02-01 00:00:00,2024-02-20 00:00:00
388,400,Condo,Entire home,Mexico City,Mexico,5,2,1.5,210.0,2023-01-09 00:00:00,2023-11-28 00:00:00
389,188,Loft,Entire home,Tokyo,Japan,5,2,1.5,437.0,2023-02-08 00:00:00,2024-06-15 00:00:00
390,400,Boutique Hotel,Entire home,Mexico City,Mexico,5,2,1.5,320.25,2023-02-15 00:00:00,2024-01-03 00:00:00
391,321,House,Entire home,Cape Town,South Africa,3,1,1.0,171.5,2023-01-07 00:00:00,2024-07-02 00:00:00
392,82,Condo,Entire home,Rio de Janeiro,Brazil,3,1,1.0,144.0,2023-01-24 00:00:00,2024-04-13 00:00:00
393,16,Loft,Entire home,Rome,Italy,5,2,1.5,402.5,2023-01-20 00:00:00,2024-04-24 00:00:00
394,147,Loft,Entire home,Paris,France,7,3,2.5,607.5,2023-01-17 00:00:00,2024-07-19 00:00:00
395,56,House,Entire home,Suva,Fiji,9,4,3.5,324.5,2023-02-14 00:00:00,2024-03-02 00:00:00
396,95,House,Entire home,Auckland,New Zealand,7,3,2.5,471.75,2023-02-02 00:00:00,2024-06-29 00:00:00
397,338,Apartment,Entire home,Warsaw,Poland,5,2,1.5,189.75,2023-02-08 00:00:00,2023-11-06 00:00:00
398,81,House,Entire home,Marrakech,Morocco,3,1,1.0,143.5,2023-01-12 00:00:00,2023-12-04 00:00:00
399,17,Boutique Hotel,Entire home,Buenos Aires,Argentina,5,2,1.5,219.6,2023-01-29 00:00:00,2023-08-17 00:00:00
400,120,Apartment,Entire home,Buenos Aires,Argentina,9,4,3.5,176.4,2023-01-04 00:00:00,2023-04-17 00:00:00
401,296,Boutique Hotel,Entire home,Lima,Peru,9,4,3.5,288.75,2023-01-29 00:00:00,2023-06-17 00:00:00
402,1,Loft,Entire home,Livingstone,Zambia,5,2,1.5,165.6,2023-01-19 00:00:00,2023-07-12 00:00:00
403,293,House,Entire home,Paris,France,5,2,1.5,483.75,2023-02-10 00:00:00,2024-07-20 00:00:00
404,435,Condo,Entire home,Tokyo,Japan,3,1,1.0,304.0,2023-01-04 00:00:00,2024-03-17 00:00:00
405,306,Condo,Entire home,Santiago,Chile,5,2,1.5,176.0,2023-01-15 00:00:00,2023-05-14 00:00:00
406,450,Loft,Entire home,Madrid,Spain,5,2,1.5,356.5,2023-01-17 00:00:00,2023-06-01 00:00:00
407,233,Boutique Hotel,Entire home,Tokyo,Japan,5,2,1.5,579.5,2023-01-24 00:00:00,2024-02-27 00:00:00
408,357,Loft,Entire home,Cairo,Egypt,5,2,1.5,149.5,2023-02-05 00:00:00,2023-08-26 00:00:00
409,242,House,Entire home,Buenos Aires,Argentina,5,2,1.5,154.8,2023-01-16 00:00:00,2023-05-12 00:00:00
410,7,Apartment,Entire home,Cairo,Egypt,7,3,2.5,133.25,2023-02-12 00:00:00,2023-07-27 00:00:00
411,249,Boutique Hotel,Entire home,Mumbai,India,5,2,1.5,268.4,2023-01-24 00:00:00,2024-06-29 00:00:00
412,320,Condo,Entire home,New York,United States,7,3,2.5,684.0,2023-02-09 00:00:00,2024-03-30 00:00:00
413,39,House,Entire home,Rome,Italy,9,4,3.5,516.25,2023-01-16 00:00:00,2023-05-06 00:00:00
414,383,Boutique Hotel,Entire home,Bangkok,Thailand,9,4,3.5,365.75,2023-02-05 00:00:00,2024-07-26 00:00:00
415,11,Boutique Hotel,Entire home,Marrakech,Morocco,5,2,1.5,250.1,2023-01-31 00:00:00,2024-03-14 00:00:00
416,417,House,Entire home,Rio de Janeiro,Brazil,3,1,1.0,157.5,2023-01-29 00:00:00,2024-01-24 00:00:00
417,85,Condo,Entire home,Santiago,Chile,7,3,2.5,211.2,2023-01-22 00:00:00,2023-09-18 00:00:00
418,166,Condo,Entire home,New York,United States,7,3,2.5,684.0,2023-01-04 00:00:00,2024-05-11 00:00:00
419,162,House,Entire home,Tokyo,Japan,5,2,1.5,408.5,2023-01-14 00:00:00,2024-01-05 00:00:00
420,21,Loft,Entire home,Tokyo,Japan,9,4,3.5,589.0,2023-01-17 00:00:00,2024-07-12 00:00:00
421,305,Boutique Hotel,Entire home,Cairo,Egypt,3,1,1.0,172.25,2023-01-26 00:00:00,2024-04-14 00:00:00
422,74,Loft,Entire home,Sydney,Australia,3,1,1.0,389.5,2023-01-20 00:00:00,2024-07-14 00:00:00
423,370,Condo,Entire home,Lima,Peru,5,2,1.5,150.0,2023-01-02 00:00:00,2023-07-04 00:00:00
424,449,House,Entire home,Rome,Italy,3,1,1.0,306.25,2023-01-18 00:00:00,2023-08-15 00:00:00
425,400,Boutique Hotel,Entire home,Mexico City,Mexico,9,4,3.5,404.25,2023-02-10 00:00:00,2024-03-02 00:00:00
426,269,Boutique Hotel,Entire home,Sydney,Australia,9,4,3.5,789.25,2023-01-22 00:00:00,2024-08-12 00:00:00
427,165,Loft,Entire home,Warsaw,Poland,5,2,1.5,264.5,2023-02-04 00:00:00,2023-07-15 00:00:00
428,166,Condo,Entire home,New York,United States,9,4,3.5,798.0,2023-01-26 00:00:00,2024-03-21 00:00:00
429,449,House,Entire home,Rome,Italy,9,4,3.5,516.25,2023-01-09 00:00:00,2024-02-05 00:00:00
430,477,Condo,Entire home,Tokyo,Japan,7,3,2.5,456.0,2023-01-12 00:00:00,2023-11-05 00:00:00
431,148,Apartment,Entire home,Singapore,Singapore,7,3,2.5,522.75,2023-01-18 00:00:00,2024-07-03 00:00:00
432,450,Boutique Hotel,Entire home,Madrid,Spain,7,3,2.5,534.75,2023-01-07 00:00:00,2023-12-15 00:00:00
433,330,Apartment,Entire home,Sydney,Australia,5,2,1.5,338.25,2023-02-02 00:00:00,2023-07-08 00:00:00
434,459,Boutique Hotel,Entire home,Auckland,New Zealand,7,3,2.5,638.25,2023-01-05 00:00:00,2024-05-01 00:00:00
435,62,Boutique Hotel,Entire home,Warsaw,Poland,5,2,1.5,350.75,2023-01-25 00:00:00,2023-05-21 00:00:00
436,260,Apartment,Entire home,Berlin,Germany,7,3,2.5,379.25,2023-02-03 00:00:00,2023-11-22 00:00:00
437,321,Boutique Hotel,Entire home,Cape Town,South Africa,3,1,1.0,259.7,2023-01-28 00:00:00,2024-01-31 00:00:00
438,219,House,Entire home,Dublin,Ireland,9,4,3.5,604.75,2023-02-01 00:00:00,2023-07-12 00:00:00
439,460,Apartment,Entire home,Rio de Janeiro,Brazil,9,4,3.5,220.5,2023-02-09 00:00:00,2024-02-18 00:00:00
440,318,Condo,Entire home,Toronto,Canada,5,2,1.5,390.0,2023-01-04 00:00:00,2024-07-15 00:00:00
441,457,Loft,Entire home,Singapore,Singapore,5,2,1.5,586.5,2023-01-09 00:00:00,2023-09-25 00:00:00
442,338,Condo,Entire home,Warsaw,Poland,3,1,1.0,184.0,2023-01-08 00:00:00,2024-06-01 00:00:00
443,104,Boutique Hotel,Entire home,Rio de Janeiro,Brazil,5,2,1.5,274.5,2023-01-05 00:00:00,2024-06-29 00:00:00
444,85,Apartment,Entire home,Santiago,Chile,9,4,3.5,215.6,2023-01-25 00:00:00,2024-06-07 00:00:00
445,450,House,Entire home,Madrid,Spain,9,4,3.5,457.25,2023-01-30 00:00:00,2024-04-23 00:00:00
446,435,Boutique Hotel,Entire home,Tokyo,Japan,5,2,1.5,579.5,2023-01-12 00:00:00,2024-01-15 00:00:00
447,2,House,Entire home,Marrakech,Morocco,9,4,3.5,241.9,2023-01-09 00:00:00,2024-02-19 00:00:00
448,241,Condo,Entire home,Montego Bay,Jamaica,7,3,2.5,276.0,2023-01-08 00:00:00,2023-08-08 00:00:00
449,25,House,Entire home,Marrakech,Morocco,3,1,1.0,143.5,2023-02-09 00:00:00,2024-02-04 00:00:00
